model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	distance	diff_param	diff_hybrid	time
1D_2_4b	4	1.1908332	-1.1005699	1.95	1	0.60944255	0.60999342	0.10357908	0.099943724	3.9004164	0.99981994	-0.6747241	-0.84643524	-0.84510075	0.041628924	0.094791602	0.094478368	0.038044415	0.41834114	1.7723035	1.7740703	-9.6251376	R0:N6:S0:1	8d6f65b	v1.0.0	 1.30e-04	 2.97e-04	 1.33e-03	2022-04-27@13:58
1D_2_4b	4	1.22968	-1.0487409	1.9	1	0.60694605	0.60962042	0.10356291	0.10010392	3.9003113	0.99979239	-0.67468493	-0.84673254	-0.84539765	0.04162387	0.094933607	0.094580992	0.038049607	0.418316	1.7721589	1.7743109	-9.3166903	R0:N6:S0:1	8d6f65b	v1.0.0	 1.62e-04	 1.59e-04	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	1.2688011	-0.9964316	1.85	1	0.60446376	0.60933505	0.10356578	0.10027364	3.9001486	0.99978889	-0.67463453	-0.84705853	-0.84591911	0.041625013	0.095084652	0.094735277	0.038064037	0.41827116	1.7720756	1.7743873	-9.0064301	R0:N6:S0:1	8d6f65b	v1.0.0	 2.11e-04	 6.71e-03	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	1.2745429	-0.9846239	1.85	1	0.60510127	0.60663102	0.10358556	0.10007838	3.9001208	0.9999004	-0.67466617	-0.84635133	-0.84573696	0.041630482	0.094919891	0.094751839	0.038021557	0.41835355	1.772994	1.7740415	-8.9580559	R0:N6:S0:1	8d6f65b	v1.0.0	 2.14e-04	 1.48e-04	 8.41e-04	2022-04-27@13:58
1D_2_4b	4	1.3253823	-0.90861008	1.8	1	0.60305285	0.60105808	0.10364089	0.099614827	3.8999527	1.0002163	-0.67472948	-0.8442513	-0.84571765	0.041646418	0.09452306	0.094893452	0.037905581	0.4185688	1.7754559	1.7732543	-8.5500725	R0:N6:S0:1	8d6f65b	v1.0.0	 3.13e-04	 8.17e-03	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	1.3192796	-0.92347389	1.8	1	0.60249316	0.60401165	0.10357576	0.099790175	3.9001309	1.0000395	-0.67472547	-0.84491521	-0.84537209	0.041626318	0.094667288	0.094742825	0.037929896	0.41852761	1.7743041	1.7740101	-8.6106751	R0:N6:S0:1	8d6f65b	v1.0.0	 3.06e-04	 1.27e-04	 1.14e-03	2022-04-27@13:58
1D_2_4b	4	1.3637082	-0.86541687	1.75	1	0.59995979	0.60112194	0.10347141	0.099422298	3.9004455	1.0000661	-0.67484916	-0.84320849	-0.84383623	0.041591371	0.09433995	0.094460661	0.037787046	0.41881229	1.7753646	1.7747934	-8.2752264	R0:N6:S0:1	8d6f65b	v1.0.0	 4.46e-04	 0.00e+00	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	1.4079663	-0.81017807	1.7	1	0.59712776	0.59871319	0.10334832	0.098944055	3.9008695	1.0000932	-0.67500901	-0.84106519	-0.8419474	0.041550318	0.093910651	0.094080752	0.037617983	0.41915518	1.7765419	1.7757329	-7.9509458	R0:N6:S0:1	8d6f65b	v1.0.0	 6.64e-04	 5.16e-04	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	1.4506606	-0.75687005	1.65	1	0.59592994	0.59832487	0.10337182	0.099228761	3.9006259	1.0000727	-0.67492428	-0.84196077	-0.84276587	0.041558249	0.094167805	0.09430531	0.037668436	0.41903723	1.7761935	1.7756309	-7.6374309	R0:N6:S0:1	8d6f65b	v1.0.0	 9.90e-04	 2.51e-02	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	1.4051545	-0.73957659	1.65	1	0.58566685	0.5922246	0.10309369	0.099697133	3.9007381	0.99978238	-0.67489807	-0.84233514	-0.84133605	0.041467488	0.094588725	0.094236129	0.037538385	0.41923881	1.7758505	1.7783501	-7.5607209	R0:N6:S0:1	8d6f65b	v1.0.0	 9.98e-04	 1.64e-04	 1.58e-03	2022-04-27@13:58
1D_2_4b	4	1.356366	-0.65476152	1.6	1	0.56441304	0.57931941	0.10245394	0.10112733	3.9008747	0.99899898	-0.67476336	-0.84452375	-0.83846322	0.041259078	0.095872816	0.094191587	0.037309934	0.41955861	1.7741239	1.7848017	-7.1060671	R0:N6:S0:1	8d6f65b	v1.0.0	 1.56e-03	 7.33e-03	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	1.3580969	-0.66849648	1.6	1	0.56721787	0.5832487	0.10252628	0.10185466	3.9005382	0.99880355	-0.67457218	-0.8476472	-0.8402332	0.041284469	0.096515054	0.094498763	0.037519048	0.41913592	1.7718074	1.784439	-7.1651387	R0:N6:S0:1	8d6f65b	v1.0.0	 1.54e-03	 1.26e-04	 1.54e-03	2022-04-27@13:58
1D_2_4b	4	1.2667257	-0.59671824	1.55	1	0.54214735	0.57243369	0.10169595	0.10614866	3.8997033	0.99707402	-0.6738379	-0.85896442	-0.84050021	0.041017853	0.10033245	0.0953993	0.037684299	0.41856439	1.7633924	1.7940117	-6.7644165	R0:N6:S0:1	8d6f65b	v1.0.0	 2.41e-03	 5.33e-02	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	1.3707548	-0.60903495	1.55	1	0.56108756	0.57852112	0.10221666	0.1029657	3.9005693	0.99823251	-0.67442296	-0.85072162	-0.83916911	0.041184318	0.097508125	0.094505363	0.037520978	0.41907098	1.7693652	1.7876646	-6.8228821	R0:N6:S0:1	8d6f65b	v1.0.0	 2.45e-03	 1.76e-03	 2.85e-03	2022-04-27@13:58
1D_2_4b	4	1.371709	-0.60600373	1.55	1	0.55965602	0.57800577	0.10223505	0.10246542	3.9006864	0.99842408	-0.67452922	-0.84869412	-0.83868438	0.041189515	0.097062156	0.09439704	0.037422497	0.41927705	1.7708475	1.7873562	-6.8093117	R0:N6:S0:1	8d6f65b	v1.0.0	 2.47e-03	 1.17e-04	 6.53e-04	2022-04-27@13:58
1D_2_4b	4	1.44588	-0.55150005	1.5	1	0.56254015	0.577355	0.10232025	0.10132504	3.9010505	0.99881222	-0.67476942	-0.84496196	-0.83746268	0.041215475	0.096049802	0.094041942	0.03726736	0.41963095	1.7735798	1.7860721	-6.4911775	R0:N6:S0:1	8d6f65b	v1.0.0	 4.32e-03	 4.31e-02	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	1.36472	-0.53018049	1.5	1	0.54522156	0.56869893	0.10180683	0.10273814	3.9010074	0.99812724	-0.67460403	-0.84731106	-0.83569231	0.041048519	0.0973115	0.094158016	0.037120883	0.41980604	1.7716883	1.7915393	-6.394394	R0:N6:S0:1	8d6f65b	v1.0.0	 4.30e-03	 3.01e-04	 3.20e-03	2022-04-27@13:58
1D_2_4b	4	1.336962	-0.44206504	1.45	1	0.52485309	0.55300195	0.10099344	0.10267921	3.9021505	0.99758513	-0.67491441	-0.84349593	-0.82833984	0.040779849	0.097269897	0.093197822	0.036504525	0.42095367	1.7735308	1.799203	-5.9233893	R0:N6:S0:1	8d6f65b	v1.0.0	 8.19e-03	 6.42e-03	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	1.3341449	-0.45383479	1.45	1	0.52804295	0.55590184	0.10100738	0.10397151	3.9017042	0.99716213	-0.67461378	-0.84869631	-0.83037348	0.040786722	0.098416019	0.09361023	0.036789942	0.4203571	1.7697648	1.7995115	-5.9747091	R0:N6:S0:1	8d6f65b	v1.0.0	 7.98e-03	 1.81e-03	 2.67e-03	2022-04-27@13:58
1D_2_4b	4	1.332959	-0.45712998	1.45	1	0.52841126	0.55674919	0.10101309	0.10419729	3.9016221	0.99709031	-0.6745601	-0.84958221	-0.83079033	0.04078908	0.098614385	0.093687065	0.036842354	0.4202483	1.7690767	1.7995538	-5.9887058	R0:N6:S0:1	8d6f65b	v1.0.0	 7.93e-03	 8.45e-05	 6.99e-04	2022-04-27@13:58
1D_2_4b	4	1.2763576	-0.3863619	1.4	1	0.50885477	0.54363748	0.09999788	0.10725179	3.9018826	0.99543282	-0.67424005	-0.85645764	-0.82633549	0.04045813	0.10133133	0.093580902	0.036698929	0.42035357	1.7629669	1.8104516	-5.5913956	R0:N6:S0:1	8d6f65b	v1.0.0	 1.56e-02	 3.68e-02	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	1.2034535	-0.38400891	1.4	1	0.49962475	0.5404515	0.099579137	0.11164342	3.9003822	0.99398717	-0.67336843	-0.86925625	-0.8300411	0.040325513	0.10521859	0.09505344	0.037157165	0.41923935	1.7540336	1.816422	-5.5795906	R0:N6:S0:1	8d6f65b	v1.0.0	 1.51e-02	 2.08e-03	 2.40e-03	2022-04-27@13:58
1D_2_4b	4	1.2030043	-0.38766037	1.4	1	0.50131567	0.54136972	0.099585061	0.11231873	3.9001339	0.99377369	-0.67320985	-0.87186427	-0.83108641	0.040328494	0.10581346	0.095281362	0.037300376	0.41893644	1.7521869	1.8165622	-5.5961172	R0:N6:S0:1	8d6f65b	v1.0.0	 1.49e-02	 6.31e-05	 1.08e-03	2022-04-27@13:58
1D_2_4b	4	0.97501328	-0.3220272	1.35	1	0.46399531	0.52211169	0.097336502	0.13283702	3.8932711	0.98694594	-0.66939986	-0.92499997	-0.8449742	0.039606408	0.1237103	0.10207732	0.039080254	0.41442341	1.7131386	1.8480051	-5.2194496	R0:N6:S0:1	8d6f65b	v1.0.0	 2.55e-02	 4.03e-02	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	1.051687	-0.33790641	1.35	1	0.48241019	0.52769614	0.097754836	0.12902577	3.8954613	0.98775645	-0.67009362	-0.91937916	-0.84087609	0.039742202	0.12041187	0.099902487	0.038994773	0.41483462	1.7164838	1.8409849	-5.2929425	R0:N6:S0:1	8d6f65b	v1.0.0	 2.54e-02	 6.07e-04	 5.41e-03	2022-04-27@13:58
1D_2_4b	4	0.87990477	-0.30834203	1.3	1	0.46822312	0.51628957	0.095436395	0.15805015	3.8852983	0.97832577	-0.66446112	-0.99434244	-0.86622706	0.039000856	0.14507176	0.10970688	0.042246	0.407095	1.6581097	1.8753693	-5.0808079	R0:N6:S0:1	8d6f65b	v1.0.0	 3.69e-02	 1.48e-02	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	0.90915394	-0.30510544	1.3	1	0.47032862	0.51716507	0.095715913	0.15352537	3.8871681	0.97965325	-0.66536734	-0.98349803	-0.86127411	0.039089604	0.1412861	0.1079211	0.041729017	0.40832516	1.6665507	1.8707103	-5.0665119	R0:N6:S0:1	8d6f65b	v1.0.0	 3.78e-02	 9.90e-04	 2.75e-03	2022-04-27@13:58
1D_2_4b	4	0.77497852	-0.28387235	1.25	1	0.46577846	0.50717003	0.093264269	0.18913978	3.8737396	0.96856031	-0.65842732	-1.0667698	-0.89519957	0.038301449	0.17054528	0.12067229	0.045753963	0.39872879	1.5986774	1.9078597	-4.8961064	R0:N6:S0:1	8d6f65b	v1.0.0	 4.98e-02	 9.07e-03	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	0.75915014	-0.27769974	1.25	1	0.45948259	0.50624937	0.093227736	0.19041295	3.8723868	0.96860013	-0.65820792	-1.0667762	-0.89796326	0.038289719	0.17157793	0.12197592	0.045725866	0.3987014	1.5993937	1.9097319	-4.8676615	R0:N6:S0:1	8d6f65b	v1.0.0	 5.03e-02	 8.19e-04	 3.19e-03	2022-04-27@13:58
1D_2_4b	4	0.59997502	-0.25670645	1.2	1	0.45275519	0.49512341	0.090032411	0.25173533	3.8436301	0.95231728	-0.64633684	-1.1814942	-0.96730236	0.037257101	0.21909011	0.14865582	0.05197808	0.38341991	1.5047009	1.9624686	-4.7074873	R0:N6:S0:1	8d6f65b	v1.0.0	 6.16e-02	 2.03e-03	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	0.60149918	-0.25384906	1.2	1	0.45034036	0.4948022	0.090093991	0.24971767	3.8443823	0.95295001	-0.64679731	-1.1766949	-0.9649106	0.037276033	0.21758011	0.14799444	0.051674889	0.38410608	1.5087149	1.9618357	-4.6929637	R0:N6:S0:1	8d6f65b	v1.0.0	 6.19e-02	 0.00e+00	 1.97e-03	2022-04-27@13:58
1D_2_4b	4	0.43786517	-0.23596105	1.15	1	0.44071863	0.48418982	0.086033789	0.34831807	3.789961	0.93086045	-0.62860135	-1.3150619	-1.0834079	0.035947617	0.28716538	0.19668046	0.06011895	0.36273462	1.394425	2.0288514	-4.5558256	R0:N6:S0:1	8d6f65b	v1.0.0	 7.14e-02	 2.46e-02	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	0.4861517	-0.23486681	1.15	1	0.4501728	0.48511271	0.086801515	0.32374382	3.8061159	0.93507015	-0.63285815	-1.2898345	-1.0504779	0.036198425	0.27065865	0.18238918	0.058461281	0.3671382	1.4143078	2.0129766	-4.5487558	R0:N6:S0:1	8d6f65b	v1.0.0	 7.19e-02	 1.75e-03	 6.62e-03	2022-04-27@13:58
1D_2_4b	4	0.48704454	-0.23396519	1.15	1	0.44704138	0.48420848	0.086798523	0.31989978	3.808353	0.93587362	-0.63377401	-1.2827296	-1.0444712	0.036193613	0.26795933	0.18045682	0.057966321	0.36826766	1.4191341	2.0130757	-4.5400607	R0:N6:S0:1	8d6f65b	v1.0.0	 7.16e-02	 5.89e-04	 1.76e-03	2022-04-27@13:58
1D_2_4b	4	0.41621519	-0.21731148	1.1	1	0.44665884	0.47401667	0.083696812	0.38426986	3.7748121	0.92045902	-0.62243541	-1.3647239	-1.1121671	0.035152031	0.31049497	0.20969944	0.06309778	0.35489541	1.3478996	2.0539278	-4.3974289	R0:N6:S0:1	8d6f65b	v1.0.0	 7.96e-02	 8.71e-03	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	0.3996542	-0.21694656	1.1	1	0.4412743	0.47383776	0.083422764	0.39363093	3.768041	0.91916403	-0.62100298	-1.3710636	-1.1248166	0.035060538	0.31632065	0.21557131	0.063555334	0.35356667	1.3428285	2.0600676	-4.3949277	R0:N6:S0:1	8d6f65b	v1.0.0	 7.94e-02	 5.89e-04	 2.55e-03	2022-04-27@13:58
1D_2_4b	4	0.33696274	-0.20338191	1.05	1	0.43917207	0.46457065	0.080156786	0.4684291	3.7259691	0.90280088	-0.60857018	-1.4475042	-1.2027166	0.033943803	0.36108074	0.25080468	0.068679011	0.3396723	1.277846	2.0975033	-4.2661697	R0:N6:S0:1	8d6f65b	v1.0.0	 8.55e-02	 1.14e-03	 1.00e+06	2022-04-27@13:58
1D_2_4b	4	0.3360887	-0.20251316	1.05	1	0.44105974	0.46421614	0.080121512	0.47152261	3.7239582	0.9022596	-0.60793461	-1.4517786	-1.2063635	0.033933279	0.36308217	0.25244152	0.068948555	0.33902721	1.2760781	2.0971684	-4.2656539	R0:N6:S0:1	8d6f65b	v1.0.0	 8.55e-02	 2.22e-04	 1.51e-03	2022-04-27@13:58
distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 5.61e-02	 3.78e-01	 1.00e+06	1D_2_4b	4	1	-1	1	1	0.5	0.5	0.080944688	0.14316713	3.9493963	0.95371828	-0.67581446	-0.98958423	-0.61033358	0.034024248	0.13046217	0.049591321	0.037448321	0.4175939	1.5552528	1.999601	-7.2176961	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-15@19:17	U=U_1;mu=mu_1;t=t_1
 8.29e-02	 2.97e-01	 1.46e-01	1D_2_4b	4	0.7407035	-0.29211384	1	1	0.4418144	0.52380812	0.087691838	0.23291783	3.8701554	0.94846337	-0.651201	-1.1584227	-0.90962294	0.036446994	0.20230683	0.12448461	0.050738292	0.38659981	1.4780023	1.9757777	-4.4440727	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-15@19:17	U=U_1;mu=mu_1;t=t_1
 8.59e-02	 8.73e-02	 9.66e-02	1D_2_4b	4	0.16726512	-0.18622547	1	1	0.3579303	0.44732322	0.073661262	0.65694687	3.5858598	0.87859665	-0.58946288	-1.4897746	-1.4029346	0.031640812	0.45000771	0.35878156	0.073733786	0.32140493	1.21278	2.2126782	-4.0655238	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-15@19:17	U=U_1;mu=mu_1;t=t_1
 9.01e-02	 1.36e-02	 4.73e-02	1D_2_4b	4	0.31326723	-0.20019243	1	1	0.45116301	0.46339635	0.077713672	0.52794319	3.6955452	0.88825582	-0.59744583	-1.5137451	-1.2641596	0.033102896	0.39337281	0.27515279	0.073443535	0.32715168	1.2217659	2.1122851	-4.1928795	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-15@19:17	U=U_1;mu=mu_1;t=t_1
 8.97e-02	 2.94e-03	 7.76e-03	1D_2_4b	4	0.2913223	-0.18991167	1	1	0.44301964	0.45400564	0.076994067	0.54294252	3.6837723	0.88664261	-0.59648643	-1.5175283	-1.2740221	0.032842586	0.40251874	0.28476853	0.073420427	0.32648902	1.2240969	2.1235993	-4.1424337	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-15@19:17	U=U_1;mu=mu_1;t=t_1
 8.97e-02	 7.88e-04	 1.68e-03	1D_2_4b	4	0.29677495	-0.19105457	1	1	0.44443398	0.45527836	0.077154788	0.53802914	3.6874478	0.88726152	-0.5970567	-1.5151135	-1.269258	0.032899441	0.39973783	0.28181055	0.073278021	0.32698254	1.2248178	2.1213856	-4.147462	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-15@19:17	U=U_1;mu=mu_1;t=t_1
 8.97e-02	 1.53e-04	 3.76e-04	1D_2_4b	4	0.29538984	-0.19085941	1	1	0.44375872	0.45501447	0.077116316	0.53894337	3.6867262	0.88716523	-0.59698595	-1.5151902	-1.2701385	0.032885627	0.40022183	0.28239656	0.073282986	0.32692878	1.2247759	2.1220988	-4.1461301	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-15@19:17	U=U_1;mu=mu_1;t=t_1
 8.97e-02	 3.97e-05	 8.38e-05	1D_2_4b	4	0.29566278	-0.19092682	1	1	0.44384624	0.45509408	0.077124727	0.53873265	3.6868851	0.88719111	-0.59700592	-1.5151112	-1.2699583	0.032888636	0.40010098	0.28226793	0.073279353	0.3269456	1.2247897	2.1219737	-4.1464652	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-15@19:17	U=U_1;mu=mu_1;t=t_1
 8.97e-02	 9.27e-06	 2.01e-05	1D_2_4b	4	0.29559079	-0.19091391	1	1	0.44381953	0.45507809	0.077122643	0.53878794	3.6868429	0.88718457	-0.59700051	-1.5151287	-1.2700108	0.032887893	0.40013153	0.28230205	0.073280358	0.3269411	1.2247841	2.1220071	-4.1463957	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-15@19:17	U=U_1;mu=mu_1;t=t_1
distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 9.20e-05	 1.69e-01	 1.00e+06	1D_2_4b	4	1	-1	2	1	0.5	0.5	0.096246433	0.072538438	3.9274616	1	-0.68403962	-0.72257031	-0.72257031	0.039177113	0.069788304	0.069788304	0.028690059	0.43790431	1.8294373	1.8294373	-9.1756012	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1
 1.02e-04	 2.98e-02	 2.57e-02	1D_2_4b	4	1.2125145	-1.2125185	2	1	0.61059868	0.6105992	0.10243213	0.093367179	3.9066329	0.99999996	-0.67685944	-0.82180635	-0.82180605	0.041247894	0.088827175	0.088827101	0.036376527	0.42197521	1.7822692	1.7822697	-10.161505	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1
 1.14e-04	 1.33e-02	 5.84e-03	1D_2_4b	4	1.1704185	-1.1704012	2	1	0.61222601	0.61221901	0.10340339	0.09813579	3.9018647	0.99999977	-0.67525951	-0.84006877	-0.84006629	0.041569947	0.09315643	0.093155994	0.037671923	0.41917485	1.7750852	1.775087	-10.003795	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1
 1.18e-04	 4.11e-03	 1.65e-03	1D_2_4b	4	1.1516749	-1.1516965	2	1	0.61036497	0.61037076	0.10360809	0.09937898	3.900621	1	-0.67485025	-0.84443695	-0.84443767	0.041637589	0.094285633	0.094285691	0.037958298	0.41853471	1.7736204	1.7736205	-9.9295497	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1
 1.19e-04	 1.16e-03	 4.68e-04	1D_2_4b	4	1.1459282	-1.145912	2	1	0.60966627	0.60966628	0.10365982	0.099718898	3.9002803	1.0000004	-0.67473909	-0.84559685	-0.84559981	0.041654655	0.094594575	0.094595247	0.038031939	0.4183678	1.7732592	1.7732555	-9.9063742	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1
 1.20e-04	 2.47e-04	 1.30e-04	1D_2_4b	4	1.1442666	-1.1443208	2	1	0.60945369	0.60946766	0.1036735	0.099812904	3.9001871	0.99999999	-0.67470857	-0.84591464	-0.84591596	0.041659171	0.094679978	0.094680023	0.038051871	0.41832246	1.7731597	1.7731606	-9.899986	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 1.23e-04	 2.32e-02	 1.00e+06	1D_2_4b	4	1.1442666	-1.1443208	1.95	1	0.60945369	0.60946766	0.1025087	0.10224141	3.9024943	0.99763212	-0.67468792	-0.85521649	-0.83696643	0.041284789	0.096803547	0.092655456	0.038073032	0.41827367	1.7616197	1.78445	-9.8001044	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1
 1.27e-04	 8.33e-03	 4.69e-03	1D_2_4b	4	1.1758806	-1.1102761	1.95	1	0.60854208	0.60997153	0.10333889	0.10055376	3.9008146	0.9993158	-0.67469036	-0.84865871	-0.84352642	0.041552005	0.095327497	0.094134765	0.038062806	0.41829648	1.7697722	1.7764491	-9.6637147	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1
 1.29e-04	 2.56e-03	 1.34e-03	1D_2_4b	4	1.1870934	-1.0979738	1.95	1	0.60874519	0.60940777	0.10357482	0.10004833	3.9003461	0.99980278	-0.67469718	-0.84673197	-0.84527719	0.041627566	0.094886543	0.094543764	0.038054002	0.4183141	1.7721995	1.7741382	-9.6143003	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1
 1.29e-04	 7.75e-04	 3.97e-04	1D_2_4b	4	1.190515	-1.0941646	1.95	1	0.60882461	0.60919401	0.10364454	0.099897586	3.9002079	0.99994728	-0.6746995	-0.84615803	-0.84578814	0.041649867	0.094755064	0.094664227	0.038051012	0.41831997	1.7729243	1.7734532	-9.5989878	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 1.58e-04	 2.15e-03	 1.00e+06	1D_2_4b	4	1.2367634	-1.0440084	1.9	1	0.60819554	0.60892035	0.10361558	0.099982615	3.9002284	0.99989449	-0.67469035	-0.84640228	-0.84566081	0.04164056	0.09483045	0.094648604	0.038050197	0.41831738	1.7726882	1.7737462	-9.2979898	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1
 1.59e-04	 4.40e-04	 2.74e-04	1D_2_4b	4	1.2363271	-1.0398501	1.9	1	0.60751016	0.60815917	0.10363489	0.099862532	3.9001859	0.99997579	-0.67470587	-0.84585438	-0.84573207	0.04164647	0.09472542	0.094685689	0.038025644	0.41836382	1.7732539	1.7735239	-9.2805916	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 2.16e-04	 1.64e-03	 1.00e+06	1D_2_4b	4	1.2817029	-0.98137739	1.85	1	0.60551033	0.60636317	0.10364459	0.099707766	3.9001207	1.0000858	-0.67472764	-0.84500186	-0.84574814	0.041648993	0.09459109	0.094744883	0.037975681	0.41845414	1.7741513	1.7733723	-8.9447983	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1
 2.15e-04	 3.48e-04	 1.80e-04	1D_2_4b	4	1.2785458	-0.98212367	1.85	1	0.60506627	0.60619771	0.1036069	0.099784497	3.9001783	1.0000186	-0.67472555	-0.845241	-0.84549741	0.041636871	0.094658499	0.094695837	0.037971915	0.41845938	1.7738566	1.773741	-8.9475086	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 3.06e-04	 1.78e-03	 1.00e+06	1D_2_4b	4	1.3171712	-0.92098517	1.8	1	0.60149294	0.6033096	0.1035604	0.099664174	3.9001839	1.000076	-0.67475844	-0.84431525	-0.84508386	0.041621016	0.094554995	0.094695702	0.037889555	0.41860715	1.7747366	1.7741077	-8.5997408	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1
 3.04e-04	 4.96e-04	 2.87e-04	1D_2_4b	4	1.3148262	-0.92365385	1.8	1	0.60152344	0.60359823	0.10352447	0.099806305	3.900233	0.99998033	-0.67474237	-0.84486314	-0.84492004	0.041609657	0.09468008	0.094654345	0.037904677	0.41857577	1.7741773	1.7744861	-8.6106527	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-16@09:42	U=U_1;mu=mu_1;t=t_1

