

1D_2_4b	-0.9660665	4	1.2368348	-1.038756	1.9	1	0.60743858	0.60803368	1.0000122	-0.9660665	0.1036481	0.099822053	3.9001603	1.0000088	-0.6747087	-0.84568929	-0.84581642	0.041650658	0.09469001	0.094707956	0.038021748	0.41837134	1.7734412	1.7733894	-9.2761068	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96601525	4	1.2778166	-0.98281008	1.85	1	0.60505748	0.60624479	1.0000161	-0.96601525	0.10359491	0.099823007	3.9001967	0.99999012	-0.67472215	-0.84538736	-0.84542959	0.041633058	0.094692381	0.094680025	0.037974863	0.41845314	1.7737006	1.7738631	-8.9502908	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96594757	4	1.3140153	-0.92480976	1.8	1	0.60157949	0.60372288	1.0000161	-0.96594757	0.10350928	0.099864337	3.9002561	0.9999398	-0.67473621	-0.84509233	-0.84484362	0.041604852	0.094731136	0.094634694	0.037911001	0.41856288	1.7739406	1.7746445	-8.6153947	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.9658646	4	1.3445695	-0.86484722	1.75	1	0.5968564	0.60044764	1.0000111	-0.9658646	0.10338534	0.099968702	3.9003383	0.99984649	-0.67474775	-0.84486316	-0.84404478	0.041564156	0.09482638	0.094572825	0.037830504	0.41869877	1.774108	1.7757994	-8.2717241	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96576982	4	1.3682721	-0.80294782	1.7	1	0.59069131	0.59636445	0.99999696	-0.96576982	0.10321466	0.10017357	3.9004405	0.99969296	-0.67475104	-0.84480134	-0.84302043	0.04150827	0.095011496	0.094498456	0.037734572	0.41885665	1.7741195	1.7774238	-7.9192906	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96566623	4	1.3836088	-0.73901231	1.65	1	0.5828248	0.59136741	0.99997066	-0.96566623	0.10298591	0.10052721	3.9005577	0.99945752	-0.67473891	-0.84502887	-0.84175019	0.041433533	0.095329533	0.094417898	0.037623881	0.41903262	1.7738783	1.7796474	-7.5575576	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.9655561	4	1.3886035	-0.67281117	1.6	1	0.57290553	0.58527433	0.99992565	-0.9655561	0.10268211	0.10109528	3.9006848	0.99910997	-0.67470233	-0.84569966	-0.84019033	0.041334437	0.095839047	0.094338644	0.037497915	0.4192241	1.773261	1.7826634	-7.1853905	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96543828	4	1.3805486	-0.60394304	1.55	1	0.560436	0.57777493	0.99985301	-0.96543828	0.10227579	0.10197259	3.9008184	0.99860451	-0.67462993	-0.84701714	-0.83824542	0.041202027	0.09662446	0.094267929	0.037353582	0.41943189	1.7720971	1.7867826	-6.8008376	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96531186	4	1.3551644	-0.53187927	1.5	1	0.54467547	0.56833517	0.99972383	-0.96531186	0.10171665	0.10333615	3.9009559	0.99785397	-0.67450126	-0.84937333	-0.83572871	0.041019877	0.097843046	0.094215871	0.037186727	0.41965492	1.7700495	1.7925776	-6.4012382	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96526172	4	1.3029859	-0.45722986	1.45	1	0.52471934	0.55618206	0.99946961	-0.96526172	0.10089361	0.10584408	3.901001	0.99657744	-0.67421161	-0.85466624	-0.83259742	0.040752067	0.10007815	0.094288279	0.037043856	0.41977356	1.7656268	1.8014044	-5.9886254	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.9659351	4	1.2051522	-0.38851033	1.4	1	0.50203202	0.54172763	0.99224678	-0.9659351	0.099605391	0.11235815	3.9000989	0.99377145	-0.67319272	-0.87214938	-0.83131016	0.040335295	0.10584827	0.095310165	0.037325643	0.41888749	1.7520117	1.816361	-5.600113	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96721765	4	1.0638473	-0.33827294	1.35	1	0.48277236	0.52807326	0.94857245	-0.96721765	0.097821952	0.12737678	3.8961873	0.98821795	-0.67045089	-0.91464053	-0.8387421	0.039762612	0.11897922	0.099214173	0.038770784	0.41535093	1.719705	1.8396622	-5.2934604	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.97012604	4	0.90696615	-0.30329267	1.3	1	0.46895058	0.51628529	0.92855529	-0.97012604	0.09567072	0.15316701	3.8873768	0.97972809	-0.66547743	-0.98211662	-0.86027468	0.039073896	0.14098614	0.1077373	0.041626126	0.40853756	1.6675059	1.8711197	-5.057689	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.97519123	4	0.75114248	-0.27620009	1.25	1	0.45875958	0.50537896	0.91336126	-0.97519123	0.093133165	0.19222856	3.8714609	0.96815528	-0.65785495	-1.0702875	-0.90009219	0.038259288	0.17305016	0.12284713	0.045897692	0.39827257	1.5968573	1.9114422	-4.8618319	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.98256718	4	0.60713469	-0.25392034	1.2	1	0.45114814	0.49485632	0.9009925	-0.98256718	0.090151992	0.24777552	3.8455677	0.9533284	-0.64717432	-1.1738337	-0.96211552	0.0372943	0.21612363	0.14690482	0.051502791	0.38453751	1.5108915	1.9604514	-4.6928374	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.99130099	4	0.48782523	-0.23445672	1.15	1	0.44572167	0.48444231	0.89059666	-0.99130099	0.086826703	0.31822105	3.8092875	0.93624573	-0.63413836	-1.2797018	-1.0423141	0.036202018	0.26674665	0.17964558	0.057776677	0.36871414	1.4210519	2.0127922	-4.540237	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.9998486	4	0.39831357	-0.21714949	1.1	1	0.44241364	0.47408933	0.88149885	-0.9998486	0.083398318	0.39613155	3.7664737	0.91869736	-0.62046671	-1.3746133	-1.1283467	0.035053935	0.31794264	0.21689276	0.063803577	0.35297615	1.3405899	2.0602124	-4.3980691	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-1.0071058	4	0.33590047	-0.20234673	1.05	1	0.44155101	0.46409716	0.87302538	-1.0071058	0.080111448	0.47219825	3.7235417	0.90213001	-0.60779365	-1.4527827	-1.2070997	0.033930138	0.36352618	0.25277898	0.069009967	0.33888062	1.2756601	2.0970748	-4.2656928	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:25	U=U_1;mu=mu_1;t=t_1
model	E_kin	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_mu	ave_t	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
1D_2_4b	-0.96605612	4	1.1459294	-1.1459294	2	1	0.60966818	0.60966818	1	-0.96605612	0.10365962	0.099719039	3.900281	1	-0.67473917	-0.84559769	-0.84559769	0.041654591	0.094594689	0.094594689	0.038031915	0.41836787	1.7732574	1.7732574	-9.906445	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:27	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.9660976	4	1.1915192	-1.0929819	1.95	1	0.60884321	0.6091212	1.0000016	-0.9660976	0.10366552	0.099852974	3.9001656	0.99999073	-0.67469998	-0.84598725	-0.84594329	0.041656576	0.094716186	0.094701099	0.038050166	0.41832155	1.7731423	1.7732472	-9.5942288	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:27	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.9660665	4	1.2368348	-1.038756	1.9	1	0.60743858	0.60803368	1.0000122	-0.9660665	0.1036481	0.099822053	3.9001603	1.0000088	-0.6747087	-0.84568929	-0.84581642	0.041650658	0.09469001	0.094707956	0.038021748	0.41837134	1.7734412	1.7733894	-9.2761068	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:27	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96601525	4	1.2778166	-0.98281008	1.85	1	0.60505748	0.60624479	1.0000161	-0.96601525	0.10359491	0.099823007	3.9001967	0.99999012	-0.67472215	-0.84538736	-0.84542959	0.041633058	0.094692381	0.094680025	0.037974863	0.41845314	1.7737006	1.7738631	-8.9502909	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:27	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96594757	4	1.3140153	-0.92480976	1.8	1	0.60157949	0.60372288	1.0000161	-0.96594757	0.10350928	0.099864337	3.9002561	0.9999398	-0.67473621	-0.84509233	-0.84484362	0.041604852	0.094731135	0.094634694	0.037911001	0.41856288	1.7739406	1.7746445	-8.6153947	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:27	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.9658646	4	1.3445695	-0.86484722	1.75	1	0.5968564	0.60044764	1.0000111	-0.9658646	0.10338534	0.099968702	3.9003383	0.99984649	-0.67474775	-0.84486316	-0.84404478	0.041564156	0.09482638	0.094572825	0.037830504	0.41869877	1.774108	1.7757994	-8.2717241	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:27	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96576982	4	1.3682721	-0.80294782	1.7	1	0.59069131	0.59636445	0.99999696	-0.96576982	0.10321466	0.10017357	3.9004405	0.99969296	-0.67475104	-0.84480134	-0.84302043	0.04150827	0.095011496	0.094498456	0.037734572	0.41885665	1.7741195	1.7774238	-7.9192906	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:27	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96566623	4	1.3836088	-0.73901231	1.65	1	0.5828248	0.59136741	0.99997066	-0.96566623	0.10298591	0.10052721	3.9005577	0.99945752	-0.67473891	-0.84502887	-0.84175019	0.041433533	0.095329533	0.094417898	0.037623881	0.41903262	1.7738783	1.7796474	-7.5575576	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:27	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.9655561	4	1.3886035	-0.67281117	1.6	1	0.57290553	0.58527433	0.99992565	-0.9655561	0.10268211	0.10109528	3.9006848	0.99910997	-0.67470233	-0.84569966	-0.84019033	0.041334437	0.095839047	0.094338644	0.037497915	0.4192241	1.773261	1.7826634	-7.1853905	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:27	U=U_1;mu=mu_1;t=t_1
model	E_kin	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_mu	ave_t	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
1D_2_4b	-0.96605613	4	1.1459294	-1.1459294	2	1	0.60966818	0.60966818	1	-0.96605613	0.10365962	0.099719039	3.900281	1	-0.67473917	-0.84559769	-0.84559769	0.041654591	0.094594689	0.094594689	0.038031915	0.41836787	1.7732574	1.7732574	-9.906445	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:28	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.9660976	4	1.1915192	-1.0929819	1.95	1	0.60884321	0.6091212	1.0000016	-0.9660976	0.10366552	0.099852975	3.9001656	0.99999073	-0.67469998	-0.84598725	-0.84594329	0.041656576	0.094716186	0.094701099	0.038050166	0.41832155	1.7731423	1.7732472	-9.5942288	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:28	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.9660665	4	1.2368348	-1.038756	1.9	1	0.60743858	0.60803368	1.0000122	-0.9660665	0.1036481	0.099822053	3.9001603	1.0000088	-0.6747087	-0.84568929	-0.84581642	0.041650658	0.09469001	0.094707956	0.038021748	0.41837134	1.7734412	1.7733894	-9.2761068	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:28	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96601525	4	1.2778166	-0.98281008	1.85	1	0.60505748	0.60624479	1.0000161	-0.96601525	0.10359491	0.099823007	3.9001967	0.99999012	-0.67472215	-0.84538736	-0.84542959	0.041633058	0.094692381	0.094680025	0.037974863	0.41845314	1.7737006	1.7738631	-8.9502909	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:29	U=U_1;mu=mu_1;t=t_1
model	E_kin	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_mu	ave_t	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
1D_2_4b	-0.96609161	4	1.1442845	-1.1442845	2	1	0.60945798	0.60945798	1	-0.96609161	0.10367343	0.099812821	3.9001872	1	-0.67470861	-0.84591466	-0.84591466	0.041659148	0.094679936	0.094679936	0.038051798	0.41832259	1.7731607	1.7731607	-9.8998383	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:30	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96609745	4	1.1918072	-1.092618	1.95	1	0.608847	0.6090974	1.0000051	-0.96609745	0.10367182	0.099840175	3.9001525	1.0000037	-0.67469998	-0.84593794	-0.84599087	0.041658588	0.094705051	0.094712489	0.038049997	0.41832182	1.7732069	1.7731856	-9.5927638	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:30	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96606627	4	1.2368496	-1.0387609	1.9	1	0.60743991	0.60803462	1.0000123	-0.96606627	0.10364811	0.099821238	3.9001607	1.000009	-0.6747089	-0.84568643	-0.84581506	0.041650659	0.094689276	0.094707569	0.038021612	0.41837165	1.7734428	1.7733891	-9.2761264	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:30	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96601553	4	1.2777965	-0.98281119	1.85	1	0.60505631	0.60624441	1.0000159	-0.96601553	0.10359482	0.099824162	3.9001965	0.99998969	-0.67472191	-0.84539153	-0.84543051	0.041633029	0.094693413	0.094680305	0.037975032	0.41845277	1.7736976	1.7738643	-8.9502959	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:30	U=U_1;mu=mu_1;t=t_1
model	E_kin	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_mu	ave_t	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
1D_2_4b	-0.96609161	4	1.1442845	-1.1442845	2	1	0.60945798	0.60945798	1	-0.96609161	0.10367343	0.099812821	3.9001872	1	-0.67470861	-0.84591466	-0.84591466	0.041659148	0.094679936	0.094679936	0.038051798	0.41832259	1.7731607	1.7731607	-9.8998383	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:30	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96609745	4	1.1918072	-1.092618	1.95	1	0.608847	0.6090974	1.0000051	-0.96609745	0.10367182	0.099840175	3.9001525	1.0000037	-0.67469998	-0.84593794	-0.84599087	0.041658588	0.094705051	0.094712489	0.038049997	0.41832182	1.7732069	1.7731856	-9.5927638	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:30	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96606627	4	1.2368496	-1.0387609	1.9	1	0.60743991	0.60803462	1.0000123	-0.96606627	0.10364811	0.099821238	3.9001607	1.000009	-0.6747089	-0.84568643	-0.84581506	0.041650659	0.094689277	0.094707569	0.038021612	0.41837165	1.7734428	1.7733891	-9.2761264	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:30	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96601553	4	1.2777965	-0.98281119	1.85	1	0.60505631	0.60624441	1.0000159	-0.96601553	0.10359482	0.099824162	3.9001965	0.99998969	-0.67472191	-0.84539153	-0.84543051	0.041633029	0.094693413	0.094680305	0.037975032	0.41845277	1.7736976	1.7738643	-8.9502959	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:30	U=U_1;mu=mu_1;t=t_1
model	E_kin	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_mu	ave_t	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
1D_2_4b	-0.96610515	4	1.1436462	-1.1436462	2	1	0.60937512	0.60937512	1	-0.96610515	0.10367868	0.09984879	3.9001512	1	-0.6746969	-0.84603585	-0.84603585	0.041660879	0.094712635	0.094712635	0.038059369	0.41830532	1.773124	1.773124	-9.897272	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:32	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96609731	4	1.1919335	-1.0924651	1.95	1	0.60884897	0.60908754	1.0000066	-0.96609731	0.10367448	0.099834517	3.9001471	1.0000092	-0.67470003	-0.84591621	-0.84601063	0.041659441	0.094700121	0.094717204	0.038049885	0.41832203	1.7732347	1.7731594	-9.5921481	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:32	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96606626	4	1.23685	-1.0387613	1.9	1	0.60743996	0.60803467	1.0000123	-0.96606626	0.1036481	0.099821214	3.9001607	1.000009	-0.67470891	-0.84568635	-0.84581498	0.041650658	0.094689255	0.094707548	0.038021608	0.41837166	1.7734429	1.7733891	-9.276128	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:32	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96601556	4	1.2777943	-0.98281202	1.85	1	0.60505623	0.60624444	1.0000159	-0.96601556	0.1035948	0.099824291	3.9001964	0.99998963	-0.67472189	-0.845392	-0.84543052	0.041633023	0.094693528	0.094680312	0.037975048	0.41845273	1.7736972	1.7738645	-8.9502993	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:32	U=U_1;mu=mu_1;t=t_1
model	E_kin	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_mu	ave_t	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
1D_2_4b	-0.96610515	4	1.1436462	-1.1436462	2	1	0.60937512	0.60937512	1	-0.96610515	0.10367868	0.09984879	3.9001512	1	-0.6746969	-0.84603585	-0.84603585	0.041660879	0.094712635	0.094712635	0.038059369	0.41830532	1.773124	1.773124	-9.897272	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:34	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96609731	4	1.1919335	-1.0924651	1.95	1	0.60884897	0.60908754	1.0000066	-0.96609731	0.10367448	0.099834517	3.9001471	1.0000092	-0.67470003	-0.84591621	-0.84601063	0.041659441	0.094700121	0.094717204	0.038049885	0.41832203	1.7732347	1.7731594	-9.5921481	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:34	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96606626	4	1.23685	-1.0387613	1.9	1	0.60743996	0.60803467	1.0000123	-0.96606626	0.1036481	0.099821214	3.9001607	1.000009	-0.67470891	-0.84568635	-0.84581498	0.041650658	0.094689255	0.094707548	0.038021608	0.41837166	1.7734429	1.7733891	-9.276128	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:34	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96601556	4	1.2777943	-0.98281202	1.85	1	0.60505623	0.60624444	1.0000159	-0.96601556	0.1035948	0.099824291	3.9001964	0.99998963	-0.67472189	-0.845392	-0.84543052	0.041633023	0.094693528	0.094680312	0.037975048	0.41845273	1.7736972	1.7738645	-8.9502993	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:34	U=U_1;mu=mu_1;t=t_1
model	E_kin	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_mu	ave_t	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
1D_2_4b	-0.96610515	4	1.1436462	-1.1436462	2	1	0.60937512	0.60937512	1	-0.96610515	0.10367868	0.09984879	3.9001512	1	-0.6746969	-0.84603585	-0.84603585	0.041660879	0.094712635	0.094712635	0.038059369	0.41830532	1.773124	1.773124	-9.897272	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:36	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96609732	4	1.1919335	-1.0924651	1.95	1	0.60884897	0.60908754	1.0000066	-0.96609732	0.10367448	0.099834517	3.9001471	1.0000092	-0.67470003	-0.84591621	-0.84601063	0.041659441	0.094700121	0.094717204	0.038049885	0.41832203	1.7732347	1.7731594	-9.5921482	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:36	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96606626	4	1.23685	-1.0387613	1.9	1	0.60743996	0.60803467	1.0000123	-0.96606626	0.1036481	0.099821214	3.9001607	1.000009	-0.67470891	-0.84568635	-0.84581498	0.041650658	0.094689255	0.094707548	0.038021608	0.41837166	1.7734429	1.7733891	-9.276128	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:36	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96601556	4	1.2777943	-0.98281202	1.85	1	0.60505623	0.60624444	1.0000159	-0.96601556	0.1035948	0.099824291	3.9001964	0.99998963	-0.67472189	-0.845392	-0.84543052	0.041633023	0.094693528	0.094680312	0.037975048	0.41845273	1.7736972	1.7738645	-8.9502993	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:36	U=U_1;mu=mu_1;t=t_1
model	E_kin	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_mu	ave_t	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
1D_2_4b	-0.96610515	4	1.1436462	-1.1436462	2	1	0.60937512	0.60937512	1	-0.96610515	0.10367868	0.09984879	3.9001512	1	-0.6746969	-0.84603585	-0.84603585	0.041660879	0.094712635	0.094712635	0.038059369	0.41830532	1.773124	1.773124	-9.897272	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:37	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96609731	4	1.1919335	-1.0924651	1.95	1	0.60884897	0.60908754	1.0000066	-0.96609731	0.10367448	0.099834517	3.9001471	1.0000092	-0.67470003	-0.84591621	-0.84601063	0.041659441	0.094700121	0.094717204	0.038049885	0.41832203	1.7732347	1.7731594	-9.5921481	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:37	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96606626	4	1.23685	-1.0387613	1.9	1	0.60743996	0.60803467	1.0000123	-0.96606626	0.1036481	0.099821214	3.9001607	1.000009	-0.67470891	-0.84568635	-0.84581498	0.041650658	0.094689255	0.094707548	0.038021608	0.41837166	1.7734429	1.7733891	-9.276128	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:37	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96601556	4	1.2777943	-0.98281202	1.85	1	0.60505623	0.60624444	1.0000159	-0.96601556	0.1035948	0.099824291	3.9001964	0.99998963	-0.67472189	-0.845392	-0.84543052	0.041633023	0.094693528	0.094680312	0.037975048	0.41845273	1.7736972	1.7738645	-8.9502993	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:37	U=U_1;mu=mu_1;t=t_1
model	E_kin	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_mu	ave_t	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
1D_2_4b	-0.96610515	4	1.1436462	-1.1436462	2	1	0.60937513	0.60937513	1	-0.96610515	0.10367868	0.099848786	3.9001512	1	-0.6746969	-0.84603583	-0.84603583	0.041660879	0.094712631	0.094712631	0.038059368	0.41830532	1.7731241	1.7731241	-9.8972723	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:38	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96609731	4	1.1919334	-1.0924652	1.95	1	0.60884897	0.60908755	1.0000066	-0.96609731	0.10367448	0.099834521	3.9001471	1.0000092	-0.67470003	-0.84591623	-0.84601061	0.04165944	0.094700124	0.0947172	0.038049885	0.41832203	1.7732347	1.7731594	-9.5921486	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:38	U=U_1;mu=mu_1;t=t_1
1D_2_4b	-0.96606626	4	1.2368501	-1.0387613	1.9	1	0.60743996	0.60803467	1.0000123	-0.96606626	0.1036481	0.099821209	3.9001607	1.000009	-0.67470891	-0.84568633	-0.84581498	0.041650658	0.094689251	0.094707547	0.038021607	0.41837166	1.7734429	1.7733891	-9.2761279	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:38	U=U_1;mu=mu_1;t=t_1
